Expected,Predicted_cc_full,Predicted_cc_small,Predicted_visual_coco,Predicted_vil_coco,Predicted_vqa,Predicted_votinglabel_3model,Predicted_votinglabel_5model,Predicted_votingmean_prob_5model,Predicted_votingsum_prob_5model,Predicted_votingmean_prob_3model,Predicted_votingsum_prob_3model
0,0.094388969,0.239091441,0.000758158,0.096327662,0.123566993,0.000758158,0.000758158,0.110826645,0.0200017,0.06382493,0.068049113
0,0.010126396,0.023034012,0.008969265,2.55E-05,0.1353627,2.55172E-05,2.55172E-05,0.035503578,0.009518403,0.006373726,0.049183745
0,0.152193546,0.204105586,0.009108037,0.651628196,0.152811691,0.009108037,0.009108037,0.233969411,0.065356646,0.270976593,0.201951719
0,0.161395818,0.188702032,0.060357727,0.025204914,0.150189862,0.025204914,0.025204914,0.11717007,0.021283721,0.082319486,0.075432832
0,0.775237799,0.592665374,0.021213936,0.244671673,0.127619326,0.021213936,0.021213936,0.352281621,0.185853169,0.347041136,0.285415919
0,0.16438733,0.560123682,0.030310571,0.997876406,0.247301683,0.030310571,0.030310571,0.399999934,0.268941292,0.397524769,0.350953327
0,0.858701289,0.791969121,0.737509429,0.010647397,0.13838701,0.858701289,0.858701289,0.507442849,0.518598537,0.535619372,0.553226619
0,0.021266628,0.066673413,0.002828172,0.010507271,0.13507551,0.002828172,0.002828172,0.047270199,0.010694242,0.011534024,0.050652041
0,0.01082675,0.016257118,0.000623633,0.000137709,0.070500217,0.000137709,0.000137709,0.019669086,0.008135824,0.003862697,0.048483946
0,0.384350806,0.136233658,0.002107829,0.000418848,0.170209631,0.000418848,0.000418848,0.138664154,0.026253327,0.128959161,0.097418309
0,0.094130002,0.455061048,0.113794409,0.009181661,0.239049911,0.009181661,0.009181661,0.182243406,0.040018739,0.07236869,0.071372977
0,0.024882177,0.054883923,0.000561817,2.27E-05,0.148226425,2.27493E-05,2.27493E-05,0.045715418,0.010530993,0.008488914,0.049780649
0,0.086559586,0.06134088,0.001525348,0.001826378,0.094419792,0.001525348,0.001525348,0.049134397,0.010893281,0.029970437,0.056243518
0,0.237231284,0.39444688,0.001187432,0.029249819,0.14441137,0.001187432,0.001187432,0.161305357,0.032705921,0.089222845,0.078372868
0,0.806552231,0.075574696,0.141114011,0.211641237,0.138384268,0.075574696,0.075574696,0.274653289,0.095050818,0.386435827,0.335952246
0,0.253694832,0.166181937,0.088397563,0.736360073,0.084666684,0.084666684,0.084666684,0.265860218,0.087751953,0.359484156,0.300883328
0,0.091906786,0.046457451,0.000832062,4.42E-05,0.394826621,4.4203E-05,4.4203E-05,0.106813425,0.019230013,0.030927684,0.056549161
0,0.01003495,0.272362053,0.02161433,0.005757893,0.771476984,0.005757893,0.005757893,0.216249242,0.05533067,0.012469058,0.050922497
0,0.320566654,0.180228934,0.001003041,0.078180596,0.115544647,0.001003041,0.001003041,0.139104774,0.026366203,0.133250097,0.09970565
0,0.033867195,0.052006099,0.002510595,0.005983954,0.13428475,0.002510595,0.002510595,0.045730519,0.010532567,0.014120581,0.051403537
0,0.063254617,0.21568425,0.087330297,0.031262454,0.196088299,0.031262454,0.031262454,0.118723983,0.021609831,0.060615789,0.066838111
0,0.00735506,0.166825265,0.000582129,0.000220524,0.148655593,0.000220524,0.000220524,0.064727714,0.012708141,0.002719238,0.048168416
0,0.118288688,0.044536766,0.019147875,0.00067835,0.126648769,0.00067835,0.00067835,0.061860089,0.012353333,0.046038304,0.061585218
0,0.074763812,0.349456221,0.001151243,0.018325245,0.181212246,0.001151243,0.001151243,0.124981753,0.022973274,0.031413433,0.056704854
0,0.00895992,0.03374432,0.001596079,3.56E-05,0.119963422,3.56497E-05,3.56497E-05,0.032859878,0.009272365,0.00353055,0.048392091
0,0.195800588,0.634512007,0.530836582,0.000872451,0.100171171,0.000872451,0.000872451,0.29243856,0.111489663,0.242503207,0.175812385
0,0.014424527,0.593222141,0.106966086,0.850213945,0.128415436,0.014424527,0.014424527,0.338648427,0.166101073,0.323868186,0.257923198
0,0.012292,0.078646973,0.00151493,0.00075112,0.163646519,0.00075112,0.00075112,0.051370309,0.011136846,0.004852684,0.04875871
0,0.145467237,0.248031437,0.041738279,0.000232133,0.145959049,0.000232133,0.000232133,0.116285627,0.021100263,0.062479216,0.067538837
0,0.026191764,0.140032396,0.000895778,0.000973998,0.127033234,0.000895778,0.000895778,0.059025434,0.012012222,0.009353846,0.050026704
0,0.009640775,0.049089529,0.000581184,0.000369744,0.100302383,0.000369744,0.000369744,0.031996723,0.009193407,0.003530567,0.048392096
0,0.055011384,0.661366463,0.002074932,0.000197365,0.086012997,0.000197365,0.000197365,0.160932628,0.032588209,0.01909456,0.052878396
0,0.058317527,0.03874886,0.083576933,0.000136591,0.114265099,0.000136591,0.000136591,0.059009002,0.012010272,0.047343684,0.062039422
0,0.032304034,0.303521603,0.032758709,0.002898832,0.143947855,0.002898832,0.002898832,0.103086207,0.018539504,0.022653858,0.053958212
0,0.033607807,0.251662523,0.19099462,0.000493071,0.20088388,0.000493071,0.000493071,0.13552838,0.025463493,0.075031833,0.072439318
0,0.605903566,0.329288095,0.52235651,0.492053777,0.388242602,0.605903566,0.329288095,0.46756891,0.41962551,0.540104618,0.559868332
0,0.011258555,0.038208235,0.00067575,0.000323628,0.076434769,0.000323628,0.000323628,0.025380187,0.008609877,0.004085977,0.048545788
0,0.193105623,0.262361944,0.509952903,7.79E-05,0.091220304,7.78651E-05,7.78651E-05,0.211343728,0.052821827,0.234378797,0.168860149
0,0.246661231,0.092202529,0.127161473,0.002495429,0.281023681,0.002495429,0.002495429,0.149908869,0.029286312,0.125439378,0.095577106
0,0.242213741,0.38011834,0.23490645,0.002433846,0.138380408,0.002433846,0.002433846,0.199610557,0.047250246,0.159851346,0.114975942
0,0.195061624,0.315441161,0.0071936,0.000111411,0.154057354,0.000111411,0.000111411,0.13437303,0.025178358,0.067455545,0.069443668
0,0.006303896,0.07766024,0.000786295,2.95E-05,0.057716932,2.95442E-05,2.95442E-05,0.028499381,0.008880245,0.002373245,0.048073326
0,0.696200669,0.724050462,0.832072914,0.216409028,0.794997454,0.832072914,0.832072914,0.652746105,0.821634532,0.58156087,0.619956883
0,0.009169159,0.015109951,0.000524163,0.002432481,0.105157129,0.000524163,0.000524163,0.026478577,0.00870414,0.004041935,0.048533583
0,0.009147913,0.048098136,0.000517704,0.000161107,0.155491769,0.000161107,0.000161107,0.042683326,0.01021969,0.003275575,0.048321689
0,0.029181352,0.085488513,0.000591652,0.000178658,0.156914979,0.000178658,0.000178658,0.054471031,0.01148355,0.009983887,0.050206663
0,0.177514926,0.165954232,0.150686949,0.005873463,0.156571582,0.005873463,0.005873463,0.13132023,0.024439829,0.111358446,0.088519339
0,0.390346885,0.40728268,0.056306668,0.015617281,0.156630397,0.015617281,0.015617281,0.205236782,0.049848541,0.154090278,0.111505124
0,0.049288109,0.039339066,0.006462201,0.005987004,0.218977854,0.005987004,0.005987004,0.064010847,0.012618512,0.020579105,0.053326273
0,0.386605352,0.856732249,0.128410414,0.048417084,0.292575806,0.048417084,0.048417084,0.342548181,0.171573242,0.18781095,0.133179474
0,0.020021388,0.119642079,0.002998158,0.00082795,0.10827297,0.00082795,0.00082795,0.050352509,0.011025313,0.007949165,0.049627683
0,0.010074344,0.056525294,0.000757778,0.000260425,0.119725019,0.000260425,0.000260425,0.037468572,0.009705455,0.003697515,0.048438245
0,0.006181019,0.04556369,0.000689799,0.001655802,0.056645446,0.000689799,0.000689799,0.022147151,0.008338252,0.002842207,0.048202255
0,0.008340367,0.066213511,0.010966672,4.72E-05,0.062647209,4.71829E-05,4.71829E-05,0.029642988,0.008981466,0.006451407,0.049205546
0,0.33691898,0.570402145,0.543635428,0.489989519,0.830180109,0.33691898,0.830180109,0.554225236,0.632336219,0.456847976,0.435631146
0,0.198443606,0.191097751,0.001227446,0.005903782,0.138484925,0.001227446,0.001227446,0.107031502,0.019271186,0.068524945,0.06985945
0,0.406915069,0.08834596,0.000915652,0.000183929,0.4404158,0.000183929,0.000183929,0.187355282,0.042029421,0.136004883,0.101199189
0,0.161219463,0.284022927,0.014846149,0.003480363,0.11341323,0.003480363,0.003480363,0.115396426,0.020917378,0.059848658,0.066551603
0,0.012245716,0.034296013,0.06744355,0.000567154,0.096395403,0.000567154,0.000567154,0.042189567,0.010169866,0.02675214,0.05522729
0,0.133512765,0.150518909,0.063685276,0.222614482,0.188063353,0.063685276,0.063685276,0.151678957,0.029793739,0.139937508,0.103365695
0,0.048836466,0.310567379,0.421633899,0.735891342,0.144463107,0.048836466,0.048836466,0.332278439,0.15746452,0.402120569,0.357259976
0,0.674402058,0.345773309,0.636539698,0.990874648,0.20420292,0.990874648,0.990874648,0.570358527,0.668982192,0.767272135,0.832525508
0,0.059286598,0.187218979,0.003019081,0.000568688,0.091317147,0.000568688,0.000568688,0.068282099,0.013161909,0.020958122,0.053441192
0,0.05611714,0.514003396,0.214923337,0.000523512,0.645114362,0.000523512,0.000523512,0.28613635,0.105397883,0.09052133,0.078937462
0,0.596729398,0.669783115,0.11883878,0.988868713,0.193761632,0.988868713,0.988868713,0.513596328,0.533938553,0.56814563,0.600817802
0,0.068959586,0.044674631,0.441842824,0.003884989,0.084068067,0.003884989,0.003884989,0.12868602,0.023819573,0.171562467,0.12232175
0,0.018612208,0.136659265,0.000768726,0.002316514,0.15659669,0.000768726,0.000768726,0.062990681,0.012492037,0.007232483,0.049425263
0,0.014489722,0.072249137,0.014403223,7.90E-05,0.140824273,7.90016E-05,7.90016E-05,0.048409071,0.010815407,0.009657316,0.050113308
0,0.125322342,0.113270506,0.000904199,0.000108684,0.155965626,0.000108684,0.000108684,0.079114271,0.01464566,0.042111742,0.060237644
0,0.023835212,0.373996943,0.005722726,0.001118758,0.102516331,0.001118758,0.001118758,0.101437994,0.018241967,0.010225566,0.050275856
0,0.006692445,0.060593534,0.008656012,0.002690942,0.086834975,0.002690942,0.002690942,0.033093582,0.009293858,0.006013133,0.049082666
0,0.027659513,0.087276779,0.003725016,0.000990826,0.152892917,0.000990826,0.000990826,0.05450901,0.011487862,0.010791785,0.05043832
0,0.552616298,0.411023259,0.164317101,0.786433995,0.229905173,0.786433995,0.164317101,0.428859165,0.329287722,0.501122465,0.501683691
0,0.496953964,0.258378595,0.046456497,0.294591904,0.286936969,0.046456497,0.046456497,0.276663586,0.096794132,0.279334122,0.210154353
0,0.011071256,0.128601208,0.011822013,0.000273363,0.125132054,0.000273363,0.000273363,0.055379979,0.011587191,0.007722211,0.049563497
0,0.016829023,0.323270172,0.000686205,0.000597942,0.097496316,0.000597942,0.000597942,0.087775932,0.015949642,0.006037724,0.049089553
0,0.04316815,0.185995892,0.001136481,0.002044197,0.124478452,0.001136481,0.001136481,0.071364634,0.013568357,0.015449609,0.05179376
0,0.748088896,0.759202957,0.993042111,0.949280739,0.829132318,0.993042111,0.993042111,0.855749404,0.972280118,0.896803916,0.915353262
0,0.009849642,0.196914986,0.131069347,0.001934461,0.086361356,0.001934461,0.001934461,0.085225958,0.015554318,0.047617817,0.062135203
0,0.010013037,0.269857168,0.000944127,0.001486329,0.13263227,0.000944127,0.000944127,0.082986587,0.015215111,0.004147831,0.048562932
0,0.399655968,0.135029614,0.022537354,0.378631532,0.282098413,0.022537354,0.022537354,0.243590576,0.071485309,0.266941618,0.198078026
0,0.015590833,0.162162915,0.013455965,0.005612652,0.107178256,0.005612652,0.005612652,0.060800124,0.012224676,0.01155315,0.05065756
0,0.390076011,0.29649812,0.44766584,0.000473491,0.151654035,0.000473491,0.000473491,0.257273499,0.081117092,0.279405114,0.210225065
0,0.009432538,0.104875229,0.000502544,0.000115856,0.101700664,0.000115856,0.000115856,0.043325366,0.010284839,0.003350313,0.048342315
0,0.765986741,0.171450913,0.112771332,0.999668241,0.209125981,0.999668241,0.112771332,0.451800641,0.38178148,0.626142104,0.680670015
0,0.370984018,0.509645581,0.977452755,0.000708615,0.690964282,0.000708615,0.977452755,0.50995105,0.524857117,0.449715129,0.425139702
0,0.79662919,0.597790658,0.793227911,0.569733322,0.352660805,0.79662919,0.79662919,0.622008377,0.772078292,0.719863474,0.789045388
0,0.607153237,0.485360086,0.929639041,0.087379284,0.164727315,0.929639041,0.087379284,0.454851793,0.389008448,0.541390521,0.561768646
0,0.852549076,0.707669854,0.957185268,0.01703519,0.332681596,0.957185268,0.957185268,0.573424197,0.675735453,0.608923178,0.65780754
0,0.015887339,0.170021489,0.643303394,0.001413471,0.157115966,0.001413471,0.001413471,0.197548332,0.0463305,0.220201401,0.157255548
0,0.053892788,0.143516779,0.059533123,0.100510605,0.29287672,0.053892788,0.053892788,0.130066003,0.024142567,0.071312172,0.070953967
0,0.011785161,0.054085024,0.003155686,9.90E-05,0.126390442,9.90388E-05,9.90388E-05,0.03910307,0.009863817,0.005013295,0.048803426
0,0.008865815,0.035349101,0.000484075,5.39E-05,0.125683069,5.38814E-05,5.38814E-05,0.034087188,0.009385792,0.00313459,0.048282804
0,0.20810467,0.419688016,0.003338654,0.00014204,0.106915526,0.00014204,0.00014204,0.147637781,0.02864753,0.070528454,0.070644618
0,0.098356187,0.332507551,0.083134137,0.000427408,0.105355032,0.000427408,0.000427408,0.123956063,0.022744176,0.060639244,0.066846889
0,0.089683399,0.171298996,0.975384712,0.000235555,0.167316616,0.000235555,0.000235555,0.280783855,0.100456606,0.355101222,0.295380691
0,0.039927352,0.207756147,0.001165436,0.0016418,0.120251469,0.001165436,0.001165436,0.074148441,0.013946038,0.014244863,0.051439909
0,0.508635581,0.435795575,0.137178168,0.016129352,0.188141793,0.016129352,0.016129352,0.257176094,0.081044519,0.2206477,0.157610752
0,0.008285699,0.074086234,0.712787271,7.39E-05,0.118143991,7.38807E-05,7.38807E-05,0.182675415,0.040185035,0.240382284,0.173976025
0,0.045385987,0.23364459,0.00087101,0.000207583,0.121076904,0.000207583,0.000207583,0.080237215,0.0148086,0.015488193,0.051805131
0,0.006483184,0.137959182,0.002286284,0.000354315,0.094227858,0.000354315,0.000354315,0.048262165,0.010799701,0.003041261,0.048257079
0,0.488090158,0.023129266,0.005026863,9.72E-05,0.098338276,9.71804E-05,9.71804E-05,0.122936349,0.022518625,0.164404734,0.117785339
0,0.245065704,0.047339905,0.001750295,0.00410534,0.089360647,0.001750295,0.001750295,0.077524378,0.014417981,0.083640446,0.07598746
0,0.073564403,0.033171069,0.000796494,0.000329971,0.115886584,0.000329971,0.000329971,0.044749704,0.010430839,0.024896956,0.054649367
0,0.007586283,0.110692799,0.0120146,9.65E-05,0.059590176,9.65459E-05,9.65459E-05,0.037996081,0.009756287,0.006565809,0.04923767
0,0.365753323,0.500320673,0.125500232,0.003397175,0.201974183,0.003397175,0.003397175,0.239389117,0.0687463,0.164883577,0.118084212
0,0.731862903,0.23926723,0.858332515,0.0034996,0.133156478,0.858332515,0.0034996,0.393223745,0.255828818,0.531231673,0.546710901
0,0.559914529,0.298735559,0.772163153,0.002583771,0.17562063,0.772163153,0.002583771,0.361803528,0.200693643,0.444887151,0.418075885
0,0.021417463,0.061364688,0.114951737,0.000106554,0.112471752,0.000106554,0.000106554,0.062062439,0.012378045,0.045491918,0.061396028
0,0.041672181,0.051550049,0.001066785,0.000348404,0.094456166,0.000348404,0.000348404,0.037818717,0.009739167,0.014362457,0.051474347
0,0.00720333,0.054181345,0.000782103,0.000695547,0.148041427,0.000695547,0.000695547,0.04218075,0.010168978,0.00289366,0.04821642
0,0.139225677,0.196349815,0.664337814,0.11749921,0.10141667,0.10141667,0.10141667,0.243765837,0.071601726,0.3070209,0.239053696
0,0.081284359,0.148223355,0.449893594,0.026816666,0.182286456,0.026816666,0.026816666,0.177700886,0.038309634,0.185998206,0.131928868
0,0.446356326,0.484068453,0.085424669,0.00065989,0.128585115,0.00065989,0.00065989,0.229018891,0.062396902,0.177480295,0.126185151
0,0.028353456,0.079408161,0.008072658,0.000921797,0.130678296,0.000921797,0.000921797,0.049486874,0.010931325,0.012449304,0.050916769
0,0.045690402,0.127906471,0.000886443,0.000191956,0.108099245,0.000191956,0.000191956,0.056554904,0.011722529,0.015589601,0.051835027
0,0.140259981,0.098407723,0.950323403,0.000152411,0.138270184,0.000152411,0.000152411,0.265482741,0.087450246,0.363578598,0.306076127
0,0.026619695,0.117567204,0.078360602,0.002333109,0.109603591,0.002333109,0.002333109,0.06689684,0.01298319,0.035771135,0.058119718
0,0.05501689,0.074651115,0.003369848,0.000466584,0.130065069,0.000466584,0.000466584,0.052713901,0.011285789,0.019617774,0.053035839
0,0.030845635,0.06045251,0.002376516,0.00195488,0.079946831,0.00195488,0.00195488,0.035115274,0.009481864,0.011725677,0.050707365
0,0.050112452,0.095052257,0.001777285,0.000575558,0.097452119,0.000575558,0.000575558,0.048993934,0.010878157,0.017488432,0.052397839
0,0.039862752,0.266122133,0.01029758,7.20E-05,0.126505837,7.20357E-05,7.20357E-05,0.088572067,0.01607508,0.016744122,0.052176541
0,0.401929766,0.355425835,0.990890563,0.988668501,0.200468376,0.990890563,0.200468376,0.587476608,0.705736452,0.79382961,0.853582199
0,0.172018841,0.229165763,0.16683574,0.000197938,0.197979435,0.000197938,0.000197938,0.153239543,0.030248168,0.113017506,0.08932579
0,0.008256134,0.103799649,0.068017438,0.001459876,0.179949492,0.001459876,0.001459876,0.072296518,0.013693649,0.025911149,0.054964597
0,0.019942792,0.077052854,0.000563497,0.00045054,0.140346393,0.00045054,0.00045054,0.047671215,0.010736752,0.00698561,0.049355717
0,0.007885976,0.223101526,0.531028569,0.005235594,0.275847465,0.005235594,0.005235594,0.208619826,0.051475496,0.18138338,0.128790018
0,0.731463075,0.048363715,0.001157565,0.02804476,0.115736246,0.001157565,0.001157565,0.184953072,0.041072791,0.253555133,0.185628513
0,0.009059382,0.043482788,0.007706163,0.022222232,0.100389235,0.007706163,0.007706163,0.03657196,0.009619657,0.012995926,0.051075493
0,0.135191247,0.109118104,0.086807758,0.00086974,0.192310527,0.00086974,0.00086974,0.104859475,0.018864935,0.074289582,0.072140647
0,0.021203786,0.093808852,0.018637734,0.000184188,0.204509109,0.000184188,0.000184188,0.067668734,0.013082478,0.013341903,0.051176197
0,0.329178005,0.342327505,0.001015128,0.00052264,0.23018311,0.00052264,0.00052264,0.180645278,0.039409276,0.110238591,0.087978712
0,0.024201958,0.161937103,0.007988728,0.04760693,0.13795507,0.007988728,0.007988728,0.075937958,0.014194277,0.026599205,0.055179431
0,0.174993336,0.248506621,0.014735791,0.000184029,0.820456326,0.000184029,0.000184029,0.251775221,0.077112084,0.063304385,0.067851307
0,0.013119376,0.157844767,0.071714938,0.000271438,0.148554206,0.000271438,0.000271438,0.078300945,0.014528749,0.028368584,0.055735528
0,0.013998045,0.214229271,0.005905322,0.000421308,0.09116517,0.000421308,0.000421308,0.065143823,0.012760455,0.006774892,0.04929643
0,0.594430029,0.16879268,0.008796995,0.000974547,0.187479571,0.000974547,0.000974547,0.192094764,0.043979642,0.201400524,0.142877056
0,0.058972381,0.155272543,0.628546953,0.000298609,0.155476138,0.000298609,0.000298609,0.199713325,0.047296531,0.229272648,0.164603885
0,0.264974445,0.208824903,0.037918471,0.019598449,0.378623396,0.019598449,0.019598449,0.181987933,0.039920709,0.107497122,0.086667798
0,0.63400799,0.43335256,0.980109453,0.000926206,0.174247339,0.980109453,0.000926206,0.44452871,0.364771672,0.538347883,0.557269393
0,0.017453356,0.068563469,0.00122144,0.000153105,0.106349297,0.000153105,0.000153105,0.038748133,0.009829212,0.006275967,0.049156322
0,0.534864426,0.217110455,0.827932,0.685710967,0.134413689,0.827932,0.827932,0.480006307,0.450181615,0.682835797,0.749700348
0,0.046825595,0.138403296,0.00062949,0.002395151,0.184674338,0.00062949,0.00062949,0.074585574,0.014006279,0.016616745,0.052138758
0,0.006098582,0.058713306,0.000618992,0.000893039,0.049170095,0.000618992,0.000618992,0.023098803,0.008417311,0.002536871,0.048118274
0,0.010274716,0.085870542,0.000660034,9.76E-05,0.115609273,9.75706E-05,9.75706E-05,0.042502427,0.010201408,0.00367744,0.048432693
0,0.015823781,0.060844071,0.005658218,0.000858199,0.08265847,0.000858199,0.000858199,0.033168548,0.009300763,0.007446733,0.049485694
0,0.011935485,0.11621432,0.002874482,0.008437066,0.128778532,0.002874482,0.002874482,0.053647977,0.011390494,0.007749011,0.049571073
0,0.264933825,0.058668941,0.001914066,6.11E-05,0.109337412,6.11243E-05,6.11243E-05,0.086983074,0.015825677,0.088969672,0.078263217
0,0.027174499,0.175276548,0.013088678,0.000409235,0.217698723,0.000409235,0.000409235,0.086729536,0.015786237,0.013557471,0.051239038
0,0.026381483,0.164576277,0.451991558,0.00139164,0.143288687,0.00139164,0.00139164,0.157525929,0.03153114,0.15992156,0.115018817
0,0.082584418,0.117299967,0.161221385,0.000660222,0.295717269,0.000660222,0.000660222,0.131496652,0.024481928,0.081488675,0.075085909
0,0.007374693,0.033075407,0.000593806,0.000193735,0.069715686,0.000193735,0.000193735,0.022190665,0.008341851,0.002720745,0.048168831
0,0.206620798,0.41529727,0.020474844,0.000697953,0.126010939,0.000697953,0.000697953,0.153820361,0.030419006,0.075931198,0.072802735
0,0.084988661,0.245946348,0.277002901,8.71E-05,0.347629189,8.71449E-05,8.71449E-05,0.191130849,0.043576137,0.120692902,0.093143527
0,0.684640586,0.563142538,0.140077412,0.044590794,0.127045095,0.044590794,0.044590794,0.311899285,0.132273233,0.289769597,0.220736009
0,0.012296505,0.639063418,0.001520396,0.000897227,0.088796891,0.000897227,0.000897227,0.148514887,0.028892612,0.004904709,0.04877319
0,0.010997979,0.021126889,0.001459269,1.95E-05,0.111428663,1.95196E-05,1.95196E-05,0.029006464,0.008924987,0.004158922,0.048566007
0,0.005323828,0.021446366,0.002290749,9.74E-05,0.099992037,9.73542E-05,9.73542E-05,0.025830067,0.008648362,0.002570644,0.048127556
0,0.213311851,0.109373778,0.054992002,0.002735805,0.424460769,0.002735805,0.002735805,0.160974841,0.032601519,0.090346552,0.078861251
0,0.00900906,0.089835919,0.000709059,4.73E-05,0.085807495,4.73185E-05,4.73185E-05,0.03708177,0.009668349,0.003255146,0.048316053
0,0.048997656,0.120911717,0.352864861,0.00032977,0.153217912,0.00032977,0.00032977,0.135264383,0.025398064,0.134064096,0.100144917
0,0.03460446,0.100716077,0.000870525,0.005303598,0.080047481,0.000870525,0.000870525,0.044308428,0.010385389,0.013592861,0.051249362
0,0.017908502,0.032071259,0.001805635,0.000183959,0.095593318,0.000183959,0.000183959,0.029512535,0.008969862,0.006632699,0.049256461
0,0.008444572,0.117104299,0.003970305,0.003527294,0.117745005,0.003527294,0.003527294,0.050158295,0.011004157,0.005314057,0.048887265
0,0.008229654,0.005862012,0.000767208,0.000103928,0.090034254,0.000103928,0.000103928,0.020999411,0.008243882,0.003033597,0.048254967
0,0.025379883,0.059679341,0.009001535,0.00029041,0.130194709,0.00029041,0.00029041,0.044909176,0.010447312,0.011557276,0.05065875
0,0.011265392,0.041604251,0.000730211,0.000312393,0.075639784,0.000312393,0.000312393,0.025910406,0.008655253,0.004102666,0.048550413
0,0.014325862,0.069658153,0.000565123,0.004600831,0.092303038,0.000565123,0.000565123,0.036290601,0.009592889,0.006497272,0.049218422
0,0.288452834,0.272872269,0.013558993,0.000337545,0.72755605,0.000337545,0.000337545,0.260555538,0.083597304,0.100783124,0.083531702
0,0.075580418,0.227213711,0.005695023,0.00059893,0.092706464,0.00059893,0.00059893,0.080358909,0.014826365,0.027291457,0.055396374
0,0.203190789,0.145423084,0.162658021,0.011328939,0.153387353,0.011328939,0.011328939,0.135197637,0.025381548,0.125725916,0.095725824
0,0.007523844,0.059188485,0.000546661,3.67E-05,0.052059613,3.66868E-05,3.66868E-05,0.023871058,0.008482012,0.002702397,0.048163784
0,0.025045879,0.079868026,0.009417762,0.0001588,0.105716623,0.0001588,0.0001588,0.044041418,0.010357982,0.011540814,0.050654
0,0.012079934,0.20803982,0.00260396,0.001583215,0.117533363,0.001583215,0.001583215,0.068368058,0.013173079,0.00542237,0.048917492
0,0.166419551,0.098168306,0.002122884,0.000254676,0.147263244,0.000254676,0.000254676,0.082845732,0.015194021,0.056265704,0.065228491
0,0.034793444,0.059522122,0.009908677,0.00148372,0.119758241,0.00148372,0.00148372,0.045093241,0.010466359,0.01539528,0.051777754
0,0.229776859,0.066877671,0.158227816,0.000462196,0.38774991,0.000462196,0.000462196,0.168618891,0.035100415,0.129488957,0.09769817
0,0.79284966,0.545631349,0.850765765,0.006483532,0.821602941,0.850765765,0.850765765,0.603466649,0.737819592,0.550032985,0.574490897
0,0.006366679,0.040389899,0.001773332,0.003336812,0.097260751,0.001773332,0.001773332,0.029825495,0.008997725,0.003825608,0.048473681
0,0.26282832,0.273623914,0.001402586,0.01662734,0.171822995,0.001402586,0.001402586,0.145261031,0.027993513,0.093619415,0.080299587
0,0.010957391,0.126991272,0.007043623,0.000170395,0.137628317,0.000170395,0.000170395,0.0565582,0.011722911,0.006057136,0.04909499
0,0.007481477,0.043286718,0.001148281,0.000361046,0.078162059,0.000361046,0.000361046,0.026087916,0.008670497,0.002996934,0.048244865
0,0.035487734,0.113796525,0.006826037,0.010860455,0.119242221,0.006826037,0.006826037,0.057242594,0.011802467,0.017724742,0.052468283
0,0.313851029,0.182887256,0.308986962,0.217472941,0.132354021,0.132354021,0.132354021,0.231110442,0.063631791,0.280103644,0.210921774
0,0.111469492,0.143074572,0.006738307,0.000155519,0.177857041,0.000155519,0.000155519,0.087858986,0.015962683,0.039454439,0.059341383
0,0.013953886,0.006575761,0.000996378,0.000294384,0.102964535,0.000294384,0.000294384,0.024956989,0.008573829,0.005081549,0.04882244
0,0.024680501,0.081755504,0.000878696,0.000584632,0.121973328,0.000584632,0.000584632,0.045974532,0.010558027,0.00871461,0.049844744
0,0.069365583,0.134315535,0.315693229,0.010105001,0.135224149,0.010105001,0.010105001,0.1329407,0.024829182,0.131721271,0.098885263
0,0.018466284,0.044030309,0.003607387,0.000196787,0.114952795,0.000196787,0.000196787,0.036250713,0.0095891,0.007423486,0.049479133
0,0.007575771,0.021296952,0.00057346,0.014665307,0.079153761,0.00057346,0.00057346,0.02465305,0.008548031,0.007604846,0.049530336
0,0.017482866,0.042764876,0.001556323,0.000937712,0.12870872,0.000937712,0.000937712,0.038290099,0.009784733,0.006658967,0.049263842
0,0.064095378,0.165066913,0.14721635,0.00029475,0.149101883,0.00029475,0.00029475,0.105155055,0.018919721,0.070535493,0.070647391
0,0.084952705,0.089907996,0.120490968,0.002555944,0.299157709,0.002555944,0.002555944,0.119413064,0.021756004,0.069333206,0.070175229
0,0.007312668,0.071122088,0.000666528,0.001538255,0.108275786,0.000666528,0.000666528,0.037783065,0.009735729,0.003172483,0.048293252
0,0.034121271,0.115377247,0.005797203,0.00011734,0.084201865,0.00011734,0.00011734,0.047922985,0.010763527,0.013345272,0.051177179
0,0.018834641,0.543232501,0.107857548,0.890227556,0.156741142,0.018834641,0.018834641,0.343378678,0.172756897,0.338973248,0.275646455
0,0.137674883,0.091844268,0.011933326,0.0022785,0.116860062,0.0022785,0.0022785,0.072118208,0.013669588,0.050628903,0.063196384
0,0.079580553,0.259799957,0.984383404,0.00033099,0.231554165,0.00033099,0.00033099,0.311129814,0.131392553,0.354764982,0.294960973
0,0.008634524,0.015740603,0.000526584,0.000597754,0.11970219,0.000526584,0.000526584,0.029040331,0.008927983,0.003252954,0.048315448
0,0.018280374,0.174849942,0.000549325,0.001627896,0.096752211,0.000549325,0.000549325,0.05841195,0.011939632,0.006819198,0.04930889
0,0.180442929,0.461095124,0.427125841,0.000133374,0.226492301,0.000133374,0.000133374,0.259057914,0.082457124,0.202567382,0.143736584
0,0.010029538,0.058383986,0.001150392,0.000179637,0.105841532,0.000179637,0.000179637,0.035117017,0.009482028,0.003786522,0.048462866
